declination in deg: -86.0
10^17.5 eV:	0.00330052773312
10^18 eV:	0.938427341963
10^18.5 eV:	17.1719084581
10^19 eV:	81.4561229933
10^19.5 eV:	211.755948247
10^20 eV:	348.322795102
10^20.5 eV:	484.571110095

declination in deg: 13.0
10^17 eV:	0.0
10^17.5 eV:	0.00336174699336
10^18 eV:	0.953922931516
10^18.5 eV:	17.4752158652
10^19 eV:	83.097974651
10^19.5 eV:	216.338424309
10^20 eV:	355.915000821
10^20.5 eV:	495.13432553

declination in deg: 14.0
10^17 eV:	0.0
10^17.5 eV:	0.00342895236046
10^18 eV:	0.970849382442
10^18.5 eV:	17.8079668562
10^19 eV:	84.925915522
10^19.5 eV:	221.507484975
10^20 eV:	364.498353254
10^20.5 eV:	507.076905959

declination in deg: 15.0
10^17 eV:	0.0
10^17.5 eV:	0.00350292534294
10^18 eV:	0.989396668332
10^18.5 eV:	18.1749768981
10^19 eV:	86.9767515204
10^19.5 eV:	227.393737338
10^20 eV:	374.297024616
10^20.5 eV:	520.710915973

declination in deg: 16.0
10^17 eV:	0.0
10^17.5 eV:	0.00358463189489
10^18 eV:	1.00978852651
10^18.5 eV:	18.5820362527
10^19 eV:	89.2618101318
10^19.5 eV:	233.923372166
10^20 eV:	385.148056314
10^20.5 eV:	535.808965678

declination in deg: 17.0
10^17 eV:	0.0
10^17.5 eV:	0.00367522820118
10^18 eV:	1.0319931725
